[Link],link_id,from_node_id,to_node_id,direction,length,number_of_lanes,speed_limit,lane_capacity_in_vhc_per_hour,link_type,jam_density,wave_speed,mode_code,grade,geometry,original_geometry,BPR_alpha_term,BPR_beta_term,number_of_left_turn_lanes,length_of_left_turn_lanes,number_of_right_turn_lanes,length_of_right_turn_lanes,from_approach,to_approach,reversed_link_id
,0,1356,11259,1,0.38227,7,50,2000,1,190,12,,0,"<LineString><coordinates>-111.924212,40.567227,0.0 -111.926835,40.562059,0.0</coordinates></LineString>","<LineString><coordinates>-111.924114,40.567177,0.0 -111.926737,40.562009,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11259,1356,1,0.38227,7,50,2000,1,190,12,,0,"<LineString><coordinates>-111.926639,40.561959,0.0 -111.924016,40.567127,0.0</coordinates></LineString>","<LineString><coordinates>-111.926737,40.562009,0.0 -111.924114,40.567177,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,1357,5174,1,0.41709,7,50,2000,1,190,12,,0,"<LineString><coordinates>-111.914411,40.565101,0.0 -111.913978,40.559063,0.0</coordinates></LineString>","<LineString><coordinates>-111.914302,40.565109,0.0 -111.913869,40.559071,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5174,1357,1,0.41709,7,50,2000,1,190,12,,0,"<LineString><coordinates>-111.913760,40.559079,0.0 -111.914193,40.565117,0.0</coordinates></LineString>","<LineString><coordinates>-111.913869,40.559071,0.0 -111.914302,40.565109,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,1357,5588,1,0.49549,7,50,2000,1,190,12,,0,"<LineString><coordinates>-111.914200,40.565149,0.0 -111.916916,40.572028,0.0</coordinates></LineString>","<LineString><coordinates>-111.914302,40.565109,0.0 -111.917018,40.571988,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5588,1357,1,0.49549,7,50,2000,1,190,12,,0,"<LineString><coordinates>-111.917120,40.571948,0.0 -111.914404,40.565069,0.0</coordinates></LineString>","<LineString><coordinates>-111.917018,40.571988,0.0 -111.914302,40.565109,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,1357,6255,1,0.28494,7,50,2000,1,190,12,,0,"<LineString><coordinates>-111.914286,40.565218,0.0 -111.919610,40.565980,0.0</coordinates></LineString>","<LineString><coordinates>-111.914302,40.565109,0.0 -111.919626,40.565871,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,6255,1357,1,0.28494,7,50,2000,1,190,12,,0,"<LineString><coordinates>-111.919642,40.565762,0.0 -111.914318,40.565000,0.0</coordinates></LineString>","<LineString><coordinates>-111.919626,40.565871,0.0 -111.914302,40.565109,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,1359,6185,1,0.35856,7,50,2000,1,190,12,,0,"<LineString><coordinates>-111.911857,40.577617,0.0 -111.905547,40.575649,0.0</coordinates></LineString>","<LineString><coordinates>-111.911824,40.577722,0.0 -111.905514,40.575754,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,6185,1359,1,0.35856,7,50,2000,1,190,12,,0,"<LineString><coordinates>-111.905481,40.575859,0.0 -111.911791,40.577827,0.0</coordinates></LineString>","<LineString><coordinates>-111.905514,40.575754,0.0 -111.911824,40.577722,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,1360,10850,1,0.16514,7,50,2000,1,190,12,,0,"<LineString><coordinates>-111.901772,40.584120,0.0 -111.904113,40.585715,0.0</coordinates></LineString>","<LineString><coordinates>-111.901834,40.584029,0.0 -111.904175,40.585624,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,10850,1360,1,0.16514,7,50,2000,1,190,12,,0,"<LineString><coordinates>-111.904237,40.585533,0.0 -111.901896,40.583938,0.0</coordinates></LineString>","<LineString><coordinates>-111.904175,40.585624,0.0 -111.901834,40.584029,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,1360,11489,1,0.23726,7,50,2000,1,190,12,,0,"<LineString><coordinates>-111.901941,40.584055,0.0 -111.902759,40.580673,0.0</coordinates></LineString>","<LineString><coordinates>-111.901834,40.584029,0.0 -111.902652,40.580647,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11489,1360,1,0.23726,7,50,2000,1,190,12,,0,"<LineString><coordinates>-111.902545,40.580621,0.0 -111.901727,40.584003,0.0</coordinates></LineString>","<LineString><coordinates>-111.902652,40.580647,0.0 -111.901834,40.584029,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,1361,5728,1,0.17051,7,50,2000,1,190,12,,0,"<LineString><coordinates>-111.902577,40.575611,0.0 -111.900879,40.573506,0.0</coordinates></LineString>","<LineString><coordinates>-111.902492,40.575680,0.0 -111.900794,40.573575,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5728,1361,1,0.17051,7,50,2000,1,190,12,,0,"<LineString><coordinates>-111.900709,40.573644,0.0 -111.902407,40.575749,0.0</coordinates></LineString>","<LineString><coordinates>-111.900794,40.573575,0.0 -111.902492,40.575680,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,1397,11261,1,0.61125,7,50,2000,1,190,12,,0,"<LineString><coordinates>-111.936482,40.553541,0.0 -111.934505,40.562274,0.0</coordinates></LineString>","<LineString><coordinates>-111.936589,40.553565,0.0 -111.934612,40.562298,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11261,1397,1,0.61125,7,50,2000,1,190,12,,0,"<LineString><coordinates>-111.934719,40.562322,0.0 -111.936696,40.553589,0.0</coordinates></LineString>","<LineString><coordinates>-111.934612,40.562298,0.0 -111.936589,40.553565,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,1404,11257,1,0.13888,7,50,2000,1,190,12,,0,"<LineString><coordinates>-111.908262,40.571772,0.0 -111.908480,40.569766,0.0</coordinates></LineString>","<LineString><coordinates>-111.908153,40.571760,0.0 -111.908371,40.569754,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11257,1404,1,0.13888,7,50,2000,1,190,12,,0,"<LineString><coordinates>-111.908262,40.569742,0.0 -111.908044,40.571748,0.0</coordinates></LineString>","<LineString><coordinates>-111.908371,40.569754,0.0 -111.908153,40.571760,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,3689,11507,1,0.09398,2,40,800,4,190,12,,0,"<LineString><coordinates>-111.900756,40.562630,0.0 -111.902535,40.562502,0.0</coordinates></LineString>","<LineString><coordinates>-111.900748,40.562521,0.0 -111.902527,40.562393,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11507,3689,1,0.09398,2,40,800,4,190,12,,0,"<LineString><coordinates>-111.902519,40.562284,0.0 -111.900740,40.562412,0.0</coordinates></LineString>","<LineString><coordinates>-111.902527,40.562393,0.0 -111.900748,40.562521,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,4156,10849,1,0.0946,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.901050,40.585599,0.0 -111.900780,40.584243,0.0</coordinates></LineString>","<LineString><coordinates>-111.900942,40.585620,0.0 -111.900672,40.584264,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,10849,4156,1,0.0946,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.900564,40.584285,0.0 -111.900834,40.585641,0.0</coordinates></LineString>","<LineString><coordinates>-111.900672,40.584264,0.0 -111.900942,40.585620,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,4156,10850,1,0.17003,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.900942,40.585510,0.0 -111.904175,40.585514,0.0</coordinates></LineString>","<LineString><coordinates>-111.900942,40.585620,0.0 -111.904175,40.585624,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,10850,4156,1,0.17003,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.904175,40.585514,0.0 -111.900942,40.585510,0.0</coordinates></LineString>","<LineString><coordinates>-111.904175,40.585624,0.0 -111.900942,40.585620,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,4804,5106,1,0.26036,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.910417,40.602330,0.0 -111.910378,40.598556,0.0</coordinates></LineString>","<LineString><coordinates>-111.910307,40.602331,0.0 -111.910268,40.598557,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5106,4804,1,0.26036,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.910158,40.598558,0.0 -111.910197,40.602332,0.0</coordinates></LineString>","<LineString><coordinates>-111.910268,40.598557,0.0 -111.910307,40.602331,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,4804,5109,1,0.24886,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.910197,40.602331,0.0 -111.910205,40.605939,0.0</coordinates></LineString>","<LineString><coordinates>-111.910307,40.602331,0.0 -111.910315,40.605939,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5109,4804,1,0.24886,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.910425,40.605939,0.0 -111.910417,40.602331,0.0</coordinates></LineString>","<LineString><coordinates>-111.910315,40.605939,0.0 -111.910307,40.602331,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,4899,5030,1,0.28262,2,40,800,4,190,12,,0,"<LineString><coordinates>-111.910312,40.625017,0.0 -111.910345,40.620920,0.0</coordinates></LineString>","<LineString><coordinates>-111.910202,40.625016,0.0 -111.910235,40.620919,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5030,4899,1,0.28262,2,40,800,4,190,12,,0,"<LineString><coordinates>-111.910125,40.620918,0.0 -111.910092,40.625015,0.0</coordinates></LineString>","<LineString><coordinates>-111.910235,40.620919,0.0 -111.910202,40.625016,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,4952,5022,1,0.50073,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.929361,40.616673,0.0 -111.929273,40.609414,0.0</coordinates></LineString>","<LineString><coordinates>-111.929251,40.616674,0.0 -111.929163,40.609415,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5022,4952,1,0.50073,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.929053,40.609416,0.0 -111.929141,40.616675,0.0</coordinates></LineString>","<LineString><coordinates>-111.929163,40.609415,0.0 -111.929251,40.616674,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,4952,5440,1,0.51342,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.929141,40.616673,0.0 -111.929079,40.624116,0.0</coordinates></LineString>","<LineString><coordinates>-111.929251,40.616674,0.0 -111.929189,40.624117,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5440,4952,1,0.51342,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.929299,40.624118,0.0 -111.929361,40.616675,0.0</coordinates></LineString>","<LineString><coordinates>-111.929189,40.624117,0.0 -111.929251,40.616674,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,4958,5010,1,0.11872,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.910342,40.618531,0.0 -111.910378,40.616810,0.0</coordinates></LineString>","<LineString><coordinates>-111.910232,40.618529,0.0 -111.910268,40.616808,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5010,4958,1,0.11872,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.910158,40.616806,0.0 -111.910122,40.618527,0.0</coordinates></LineString>","<LineString><coordinates>-111.910268,40.616808,0.0 -111.910232,40.618529,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,4958,5030,1,0.16481,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.910122,40.618529,0.0 -111.910125,40.620919,0.0</coordinates></LineString>","<LineString><coordinates>-111.910232,40.618529,0.0 -111.910235,40.620919,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5030,4958,1,0.16481,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.910345,40.620919,0.0 -111.910342,40.618529,0.0</coordinates></LineString>","<LineString><coordinates>-111.910235,40.620919,0.0 -111.910232,40.618529,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5009,5027,1,0.15079,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.913165,40.610361,0.0 -111.910307,40.610546,0.0</coordinates></LineString>","<LineString><coordinates>-111.913172,40.610470,0.0 -111.910314,40.610655,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5027,5009,1,0.15079,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.910321,40.610764,0.0 -111.913179,40.610579,0.0</coordinates></LineString>","<LineString><coordinates>-111.910314,40.610655,0.0 -111.913172,40.610470,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5009,5240,1,0.29691,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.913067,40.610439,0.0 -111.911824,40.614638,0.0</coordinates></LineString>","<LineString><coordinates>-111.913172,40.610470,0.0 -111.911929,40.614669,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5240,5009,1,0.29691,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.912034,40.614700,0.0 -111.913277,40.610501,0.0</coordinates></LineString>","<LineString><coordinates>-111.911929,40.614669,0.0 -111.913172,40.610470,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5009,5863,1,0.19037,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.913178,40.610579,0.0 -111.916790,40.610374,0.0</coordinates></LineString>","<LineString><coordinates>-111.913172,40.610470,0.0 -111.916784,40.610265,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5863,5009,1,0.19037,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.916778,40.610156,0.0 -111.913166,40.610361,0.0</coordinates></LineString>","<LineString><coordinates>-111.916784,40.610265,0.0 -111.913172,40.610470,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5010,5027,1,0.42445,1,40,1000,3,190,12,,0,"<LineString><coordinates>-111.910378,40.616809,0.0 -111.910424,40.610656,0.0</coordinates></LineString>","<LineString><coordinates>-111.910268,40.616808,0.0 -111.910314,40.610655,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5027,5010,1,0.42445,1,40,1000,3,190,12,,0,"<LineString><coordinates>-111.910204,40.610654,0.0 -111.910158,40.616807,0.0</coordinates></LineString>","<LineString><coordinates>-111.910314,40.610655,0.0 -111.910268,40.616808,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5010,5240,1,0.17146,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.910355,40.616875,0.0 -111.912016,40.614736,0.0</coordinates></LineString>","<LineString><coordinates>-111.910268,40.616808,0.0 -111.911929,40.614669,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5240,5010,1,0.17146,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.911842,40.614602,0.0 -111.910181,40.616741,0.0</coordinates></LineString>","<LineString><coordinates>-111.911929,40.614669,0.0 -111.910268,40.616808,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5017,5018,1,0.49801,3,40,1000,2,190,12,,0,"<LineString><coordinates>-111.938641,40.609519,0.0 -111.938745,40.616739,0.0</coordinates></LineString>","<LineString><coordinates>-111.938751,40.609517,0.0 -111.938855,40.616737,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5018,5017,1,0.49801,3,40,1000,2,190,12,,0,"<LineString><coordinates>-111.938965,40.616735,0.0 -111.938861,40.609515,0.0</coordinates></LineString>","<LineString><coordinates>-111.938855,40.616737,0.0 -111.938751,40.609517,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5017,11123,1,0.26222,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.938751,40.609407,0.0 -111.943739,40.609410,0.0</coordinates></LineString>","<LineString><coordinates>-111.938751,40.609517,0.0 -111.943739,40.609520,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11123,5017,1,0.26222,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.943739,40.609410,0.0 -111.938751,40.609407,0.0</coordinates></LineString>","<LineString><coordinates>-111.943739,40.609520,0.0 -111.938751,40.609517,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5017,11124,1,0.36441,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.938751,40.609407,0.0 -111.931819,40.609416,0.0</coordinates></LineString>","<LineString><coordinates>-111.938751,40.609517,0.0 -111.931819,40.609526,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11124,5017,1,0.36441,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.931819,40.609416,0.0 -111.938751,40.609407,0.0</coordinates></LineString>","<LineString><coordinates>-111.931819,40.609526,0.0 -111.938751,40.609517,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5017,11146,1,0.24971,3,40,1000,2,190,12,,0,"<LineString><coordinates>-111.938861,40.609520,0.0 -111.938968,40.605901,0.0</coordinates></LineString>","<LineString><coordinates>-111.938751,40.609517,0.0 -111.938858,40.605898,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11146,5017,1,0.24971,3,40,1000,2,190,12,,0,"<LineString><coordinates>-111.938748,40.605895,0.0 -111.938641,40.609514,0.0</coordinates></LineString>","<LineString><coordinates>-111.938858,40.605898,0.0 -111.938751,40.609517,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5018,5436,1,0.50687,3,40,1000,2,190,12,,0,"<LineString><coordinates>-111.938745,40.616735,0.0 -111.938632,40.624083,0.0</coordinates></LineString>","<LineString><coordinates>-111.938855,40.616737,0.0 -111.938742,40.624085,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5436,5018,1,0.50687,3,40,1000,2,190,12,,0,"<LineString><coordinates>-111.938852,40.624087,0.0 -111.938965,40.616739,0.0</coordinates></LineString>","<LineString><coordinates>-111.938742,40.624085,0.0 -111.938855,40.616737,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5022,5524,1,0.19884,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.929183,40.609307,0.0 -111.925508,40.608623,0.0</coordinates></LineString>","<LineString><coordinates>-111.929163,40.609415,0.0 -111.925488,40.608731,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5524,5022,1,0.19884,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.925468,40.608839,0.0 -111.929143,40.609523,0.0</coordinates></LineString>","<LineString><coordinates>-111.925488,40.608731,0.0 -111.929163,40.609415,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5022,11124,1,0.13984,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.929158,40.609525,0.0 -111.931814,40.609636,0.0</coordinates></LineString>","<LineString><coordinates>-111.929163,40.609415,0.0 -111.931819,40.609526,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11124,5022,1,0.13984,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.931824,40.609416,0.0 -111.929168,40.609305,0.0</coordinates></LineString>","<LineString><coordinates>-111.931819,40.609526,0.0 -111.929163,40.609415,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5022,11147,1,0.11896,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.929273,40.609420,0.0 -111.929345,40.607696,0.0</coordinates></LineString>","<LineString><coordinates>-111.929163,40.609415,0.0 -111.929235,40.607691,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11147,5022,1,0.11896,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.929125,40.607686,0.0 -111.929053,40.609410,0.0</coordinates></LineString>","<LineString><coordinates>-111.929235,40.607691,0.0 -111.929163,40.609415,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5027,11129,1,0.14175,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.910304,40.610546,0.0 -111.907629,40.610802,0.0</coordinates></LineString>","<LineString><coordinates>-111.910314,40.610655,0.0 -111.907639,40.610911,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11129,5027,1,0.14175,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.907649,40.611020,0.0 -111.910324,40.610764,0.0</coordinates></LineString>","<LineString><coordinates>-111.907639,40.610911,0.0 -111.910314,40.610655,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5027,11150,1,0.23781,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.910424,40.610656,0.0 -111.910442,40.607208,0.0</coordinates></LineString>","<LineString><coordinates>-111.910314,40.610655,0.0 -111.910332,40.607207,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11150,5027,1,0.23781,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.910222,40.607206,0.0 -111.910204,40.610654,0.0</coordinates></LineString>","<LineString><coordinates>-111.910332,40.607207,0.0 -111.910314,40.610655,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5030,10872,1,0.1514,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.910228,40.621028,0.0 -111.913100,40.621203,0.0</coordinates></LineString>","<LineString><coordinates>-111.910235,40.620919,0.0 -111.913107,40.621094,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,10872,5030,1,0.1514,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.913114,40.620985,0.0 -111.910242,40.620810,0.0</coordinates></LineString>","<LineString><coordinates>-111.913107,40.621094,0.0 -111.910235,40.620919,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5030,11128,1,0.1357,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.910238,40.620809,0.0 -111.907658,40.620746,0.0</coordinates></LineString>","<LineString><coordinates>-111.910235,40.620919,0.0 -111.907655,40.620856,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11128,5030,1,0.1357,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.907652,40.620966,0.0 -111.910232,40.621029,0.0</coordinates></LineString>","<LineString><coordinates>-111.907655,40.620856,0.0 -111.910235,40.620919,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5034,11129,1,0.25358,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.902815,40.611034,0.0 -111.907639,40.611021,0.0</coordinates></LineString>","<LineString><coordinates>-111.902815,40.610924,0.0 -111.907639,40.610911,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11129,5034,1,0.25358,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.907639,40.610801,0.0 -111.902815,40.610814,0.0</coordinates></LineString>","<LineString><coordinates>-111.907639,40.610911,0.0 -111.902815,40.610924,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5037,11128,1,0.1519,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.904765,40.620918,0.0 -111.907653,40.620966,0.0</coordinates></LineString>","<LineString><coordinates>-111.904767,40.620808,0.0 -111.907655,40.620856,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11128,5037,1,0.1519,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.907657,40.620746,0.0 -111.904769,40.620698,0.0</coordinates></LineString>","<LineString><coordinates>-111.907655,40.620856,0.0 -111.904767,40.620808,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5103,5820,1,0.57457,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.929113,40.594992,0.0 -111.929157,40.603322,0.0</coordinates></LineString>","<LineString><coordinates>-111.929223,40.594991,0.0 -111.929267,40.603321,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5820,5103,1,0.57457,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.929377,40.603320,0.0 -111.929333,40.594990,0.0</coordinates></LineString>","<LineString><coordinates>-111.929267,40.603321,0.0 -111.929223,40.594991,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5103,11161,1,0.2721,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.929333,40.594992,0.0 -111.929382,40.591048,0.0</coordinates></LineString>","<LineString><coordinates>-111.929223,40.594991,0.0 -111.929272,40.591047,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11161,5103,1,0.2721,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.929162,40.591046,0.0 -111.929113,40.594990,0.0</coordinates></LineString>","<LineString><coordinates>-111.929272,40.591047,0.0 -111.929223,40.594991,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5106,5117,1,0.74767,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.910378,40.598557,0.0 -111.910335,40.587717,0.0</coordinates></LineString>","<LineString><coordinates>-111.910268,40.598557,0.0 -111.910225,40.587717,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5117,5106,1,0.74767,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.910115,40.587717,0.0 -111.910158,40.598557,0.0</coordinates></LineString>","<LineString><coordinates>-111.910225,40.587717,0.0 -111.910268,40.598557,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5106,10852,1,0.05505,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.910287,40.598449,0.0 -111.909265,40.598274,0.0</coordinates></LineString>","<LineString><coordinates>-111.910268,40.598557,0.0 -111.909246,40.598382,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,10852,5106,1,0.06667,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.909227,40.598490,0.0 -111.910249,40.598665,0.0</coordinates></LineString>","<LineString><coordinates>-111.909246,40.598382,0.0 -111.910268,40.598557,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5109,11150,1,0.08751,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.910205,40.605940,0.0 -111.910222,40.607208,0.0</coordinates></LineString>","<LineString><coordinates>-111.910315,40.605939,0.0 -111.910332,40.607207,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11150,5109,1,0.08751,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.910442,40.607206,0.0 -111.910425,40.605938,0.0</coordinates></LineString>","<LineString><coordinates>-111.910332,40.607207,0.0 -111.910315,40.605939,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5109,11151,1,0.19478,1,30,600,5,190,12,,0,"<LineString><coordinates>-111.910314,40.605829,0.0 -111.906609,40.605850,0.0</coordinates></LineString>","<LineString><coordinates>-111.910315,40.605939,0.0 -111.906610,40.605960,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11151,5109,1,0.19478,1,30,600,5,190,12,,0,"<LineString><coordinates>-111.906611,40.606070,0.0 -111.910316,40.606049,0.0</coordinates></LineString>","<LineString><coordinates>-111.906610,40.605960,0.0 -111.910315,40.605939,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
